BREED,GENDER_01,AGEATSURGERYmo,BODYWEIGHTKG,Taglia,BCS,YEAR,n_luxation,GENERATION,STEMSIZE,CUPSIZE,NECKSIZE,HEADSIZE,ALO,CUPRETROVERSION,STEMANTEVERSIONREAL,RECTUSFEMORISM.RELEASE,first_lux_days_after_thr,DIRECTION,LUX_01,LUX_CR
2.0,0.0,15.8,31.6,1.0,5.0,2019.0,-1.0,6.0,1.0,4.0,5.0,1.0,45.0,13.0,22.5,0.0,-1.0,-1.0,0,0.0
7.216796398162842,0.31915584206581116,28.9135799407959,34.20132064819336,0.9176060557365417,5.090995788574219,2012.696533203125,1.4774967432022095,4.497588157653809,1.3918473720550537,3.662285804748535,4.4366865158081055,0.3846088647842407,43.648860931396484,18.45561408996582,28.55762481689453,0.32249823212623596,185.35986328125,0.3186328709125519,1,0.415080726146698
10.0,1.0,49.2333333333333,40.0,1.0,7.0,1998.0,-1.0,1.0,0.0,8.0,6.0,1.0,45.0,20.0,41.7,0.0,-1.0,-1.0,0,0.0
1.0,0.0,13.2,20.0,0.0,5.0,2016.0,-1.0,5.0,3.0,2.0,4.0,0.0,45.0,11.0,44.3,0.0,-1.0,-1.0,0,1.0
6.988380432128906,0.3437383770942688,38.742008209228516,35.34850311279297,0.9050324559211731,5.145061492919922,2011.1190185546875,1.5176531076431274,4.197520732879639,1.2248092889785767,3.6732141971588135,4.559256076812744,0.4206322431564331,44.419681549072266,19.0300235748291,28.86102294921875,0.3103180527687073,199.64321899414062,0.263803094625473,1,0.42602086067199707
7.101301193237305,0.3424985110759735,31.5753173828125,34.64058303833008,0.9019717574119568,5.131363868713379,2012.4764404296875,1.5123939514160156,4.471622467041016,1.3744640350341797,3.599970579147339,4.4871721267700195,0.4033539891242981,43.59149169921875,19.093523025512695,28.239532470703125,0.3492075502872467,187.93519592285156,0.34173646569252014,1,0.41952481865882874
5.0,1.0,49.0,33.0,1.0,5.0,2006.0,-1.0,3.0,0.0,3.0,4.0,0.0,47.0,15.0,29.5,0.0,-1.0,-1.0,0,0.0
12.0,0.0,9.7,35.0,1.0,5.0,2018.0,-1.0,6.0,0.0,3.0,4.0,0.0,40.0,18.0,17.7,0.0,-1.0,-1.0,0,1.0
10.0,1.0,7.6,19.5,0.0,5.0,2019.0,-1.0,6.0,3.0,2.0,4.0,0.0,38.0,26.0,20.8,0.0,-1.0,-1.0,0,0.0
5.0,1.0,40.8666666666667,33.0,1.0,5.0,2015.0,-1.0,5.0,1.0,3.0,4.0,0.0,50.0,5.0,31.3,1.0,-1.0,-1.0,0,0.0
6.831880569458008,0.3216749429702759,37.251739501953125,35.10093307495117,0.9349130392074585,5.095674991607666,2011.3095703125,1.5325285196304321,4.244880199432373,1.332608938217163,3.7018237113952637,4.5468525886535645,0.41455817222595215,44.41279602050781,18.552644729614258,28.560365676879883,0.3114606738090515,165.5081787109375,0.2608071565628052,1,0.3769509196281433
5.0,1.0,7.63333333333333,20.0,0.0,5.0,2006.0,-1.0,3.0,3.0,2.0,3.0,0.0,46.0,9.0,14.6,0.0,-1.0,-1.0,0,0.0
7.351723670959473,0.34986135363578796,30.07685661315918,34.29692840576172,0.9255732893943787,5.215297698974609,2011.45068359375,1.4885636568069458,4.335849285125732,1.1620335578918457,3.4161078929901123,4.356527805328369,0.37299013137817383,43.983272552490234,19.448787689208984,28.821435928344727,0.32331568002700806,220.57200622558594,0.32167086005210876,1,0.36363914608955383
6.0,0.0,14.4,31.0,1.0,6.0,2014.0,-1.0,4.0,0.0,3.0,4.0,0.0,40.0,16.0,37.3,2.0,-1.0,-1.0,0,0.0
3.0,1.0,9.1,50.4,1.0,5.0,2018.0,-1.0,6.0,1.0,7.0,5.0,2.0,40.0,21.0,16.1,0.0,-1.0,-1.0,0,1.0
10.0,0.0,12.0,29.0,1.0,5.0,2011.0,-1.0,4.0,0.0,2.0,4.0,0.0,35.0,18.0,37.3,0.0,-1.0,-1.0,0,0.0
7.061392307281494,0.3086943030357361,31.782621383666992,34.6890983581543,0.9174817204475403,5.067853927612305,2012.3519287109375,1.4813426733016968,4.358534812927246,1.3257066011428833,3.7441232204437256,4.471008777618408,0.3821892738342285,43.8667106628418,18.07323455810547,28.655622482299805,0.3003791570663452,175.19854736328125,0.2587766945362091,1,0.4169101119041443
10.0,1.0,103.4,37.0,1.0,7.0,2009.0,-1.0,4.0,0.0,3.0,5.0,0.0,46.0,21.0,35.3,0.0,-1.0,-1.0,0,0.0
3.0,0.0,10.13,41.0,1.0,5.0,2009.0,1.0,4.0,1.0,6.0,4.0,1.0,36.0,29.0,35.3,0.0,93.0,0.0,1,0.0
7.056694030761719,0.3284194767475128,32.109779357910156,34.912071228027344,0.9043270945549011,5.098212242126465,2012.4385986328125,1.5003529787063599,4.3660125732421875,1.3178586959838867,3.696589946746826,4.479520320892334,0.38266873359680176,43.699832916259766,18.47555160522461,28.390676498413086,0.31468114256858826,172.95404052734375,0.27635568380355835,1,0.42012500762939453
4.0,1.0,108.466666666667,40.0,1.0,6.0,2011.0,-1.0,4.0,1.0,3.0,4.0,0.0,39.0,20.0,31.3,0.0,-1.0,-1.0,0,0.0
7.055395126342773,0.33358246088027954,31.889694213867188,34.89869689941406,0.9062806367874146,5.113241672515869,2012.3460693359375,1.5057294368743896,4.3591227531433105,1.3048360347747803,3.6660068035125732,4.469837665557861,0.38162288069725037,43.68963623046875,18.58794593811035,28.32027816772461,0.31742310523986816,174.0522918701172,0.282319039106369,1,0.40861982107162476
7.283247947692871,0.33928772807121277,24.401735305786133,33.588218688964844,0.8969879746437073,5.087883472442627,2013.7803955078125,1.4697967767715454,4.64865779876709,1.4116909503936768,3.656524896621704,4.359416961669922,0.3888571262359619,42.981842041015625,18.568193435668945,27.68523406982422,0.321842759847641,145.93658447265625,0.3318493664264679,1,0.417706698179245
5.0,1.0,11.5666666666667,27.4,1.0,5.0,2014.0,-1.0,4.0,0.0,3.0,4.0,0.0,40.0,20.0,31.3,1.0,-1.0,-1.0,0,0.0
7.272409915924072,0.358600378036499,26.85613441467285,34.07917785644531,0.9085684418678284,5.186722755432129,2012.6407470703125,1.5073192119598389,4.560052394866943,1.357339859008789,3.4578373432159424,4.395008563995361,0.3874890208244324,43.28193664550781,19.459121704101562,28.01468276977539,0.363545298576355,202.0762176513672,0.3931451737880707,1,0.3832707405090332
10.0,0.0,68.4666666666667,30.0,1.0,5.0,2004.0,-1.0,3.0,3.0,2.0,4.0,0.0,46.0,15.0,24.2,0.0,-1.0,-1.0,0,0.0
10.0,0.0,16.1,29.2,1.0,5.0,2018.0,-1.0,6.0,3.0,2.0,4.0,0.0,45.0,30.0,17.7,1.0,-1.0,-1.0,0,0.0
7.113280296325684,0.3250647187232971,30.143756866455078,34.77172088623047,0.9119594693183899,5.105563640594482,2012.405029296875,1.4874402284622192,4.331795692443848,1.2614107131958008,3.6830642223358154,4.424332141876221,0.36177948117256165,43.66109848022461,18.240381240844727,28.430919647216797,0.2979142367839813,173.33094787597656,0.25748956203460693,1,0.39892831444740295
3.0,0.0,47.2,51.0,1.0,6.0,2007.0,-1.0,3.0,1.0,6.0,5.0,1.0,46.0,23.0,27.7,0.0,-1.0,-1.0,0,0.0
11.0,1.0,74.3,25.8,1.0,4.0,2020.0,-1.0,6.0,3.0,2.0,4.0,0.0,40.0,15.0,20.8,0.0,-1.0,-1.0,0,0.0
2.0,1.0,43.8,36.5,1.0,6.0,2021.0,-1.0,6.0,1.0,4.0,4.0,1.0,42.0,25.0,24.2,2.0,-1.0,-1.0,0,0.0
7.222573757171631,0.35933735966682434,35.24248504638672,35.063758850097656,0.9160321950912476,5.217783451080322,2010.9676513671875,1.5153617858886719,4.195376396179199,1.115062952041626,3.4574897289276123,4.425069332122803,0.3802712857723236,44.307132720947266,19.61488914489746,28.896223068237305,0.3134395480155945,206.37661743164062,0.27808335423469543,1,0.3770584762096405
5.0,0.0,59.4333333333333,43.0,1.0,6.0,1997.0,-1.0,1.0,0.0,8.0,6.0,1.0,48.0,8.0,5.7,0.0,-1.0,-1.0,0,0.0
12.0,1.0,57.1333333333333,26.1,1.0,6.0,2019.0,-1.0,6.0,3.0,2.0,4.0,0.0,40.0,20.0,27.7,0.0,-1.0,-1.0,0,0.0
1.0,1.0,15.0333333333333,25.0,1.0,5.0,2013.0,-1.0,4.0,3.0,2.0,4.0,0.0,43.0,9.0,27.7,0.0,-1.0,-1.0,0,0.0
10.0,1.0,7.9,23.0,1.0,5.0,2003.0,-1.0,3.0,3.0,8.0,4.0,0.0,45.0,10.0,22.5,0.0,-1.0,-1.0,0,0.0
10.0,0.0,8.6,38.6,1.0,5.0,2020.0,-1.0,6.0,1.0,4.0,4.0,1.0,46.0,22.0,19.2,0.0,-1.0,-1.0,0,1.0
5.0,1.0,131.133333333333,46.0,1.0,6.0,2010.0,-1.0,4.0,1.0,3.0,4.0,0.0,46.0,20.0,37.3,2.0,-1.0,-1.0,0,0.0
7.268856048583984,0.32979750633239746,28.241971969604492,33.743682861328125,0.9196338653564453,5.121466636657715,2012.706298828125,1.4848694801330566,4.634278774261475,1.4707651138305664,3.5515124797821045,4.446724891662598,0.41195908188819885,43.589027404785156,19.0938663482666,28.463638305664062,0.3622322678565979,207.00091552734375,0.39659711718559265,1,0.4125155210494995
10.0,0.0,117.0,33.2,1.0,5.0,2016.0,-1.0,5.0,0.0,3.0,5.0,0.0,46.0,20.0,20.8,0.0,-1.0,-1.0,0,0.0
10.0,1.0,66.2333333333333,33.8,1.0,6.0,2015.0,-1.0,5.0,0.0,3.0,4.0,0.0,45.0,15.0,31.3,0.0,-1.0,-1.0,0,0.0
7.330990791320801,0.36609572172164917,30.743520736694336,33.91995620727539,0.8765158653259277,5.1423468589782715,2013.1917724609375,1.4481428861618042,4.603935241699219,1.3713411092758179,3.424121618270874,4.461134433746338,0.35863950848579407,43.63056564331055,18.948659896850586,28.38610076904297,0.33634427189826965,226.6884765625,0.3254733979701996,1,0.4304845631122589
7.226377487182617,0.3320215344429016,28.11512565612793,34.72123336791992,0.9029233455657959,5.100687026977539,2012.9259033203125,1.4818273782730103,4.387983798980713,1.2932491302490234,3.699711799621582,4.399798393249512,0.34458279609680176,43.42377471923828,18.17646026611328,28.325843811035156,0.2931878864765167,162.6190643310547,0.26128655672073364,1,0.4113333821296692
7.01663064956665,0.3196459114551544,33.6331901550293,34.70812225341797,0.9103860259056091,5.08463716506958,2012.27783203125,1.5010641813278198,4.42514181137085,1.3882747888565063,3.6950430870056152,4.525181770324707,0.4131414592266083,43.883216857910156,18.64777374267578,28.550701141357422,0.3337360918521881,185.15765380859375,0.3077128827571869,1,0.43160662055015564
10.0,0.0,79.5333333333333,35.0,1.0,5.0,2009.0,-1.0,4.0,0.0,3.0,4.0,0.0,41.0,15.0,35.3,0.0,-1.0,-1.0,0,0.0
10.0,1.0,23.4333333333333,36.0,1.0,6.0,2015.0,-1.0,5.0,0.0,3.0,4.0,0.0,45.0,18.0,27.7,0.0,-1.0,-1.0,0,0.0
5.0,0.0,13.3666666666667,37.7,1.0,5.0,2019.0,-1.0,6.0,1.0,7.0,5.0,3.0,40.0,16.0,20.8,0.0,-1.0,-1.0,0,0.0
2.0,0.0,23.6,44.0,1.0,5.0,2019.0,-1.0,6.0,1.0,7.0,5.0,2.0,44.0,20.0,19.2,0.0,-1.0,-1.0,0,0.0
3.0,0.0,40.9666666666667,41.4,1.0,4.0,2018.0,-1.0,6.0,1.0,6.0,5.0,1.0,40.0,20.0,24.2,0.0,-1.0,-1.0,0,0.0
11.0,1.0,46.0,21.2,1.0,5.0,2021.0,-1.0,6.0,2.0,1.0,4.0,0.0,45.0,18.0,24.2,0.0,-1.0,-1.0,0,0.0
11.0,0.0,75.3333333333333,25.7,1.0,6.0,2020.0,-1.0,6.0,3.0,2.0,4.0,0.0,46.0,20.0,25.9,0.0,-1.0,-1.0,0,0.0
5.0,0.0,8.86666666666667,32.3,1.0,4.0,2013.0,1.0,4.0,1.0,3.0,5.0,0.0,48.0,29.0,17.7,2.0,10.0,0.0,1,1.0
10.0,0.0,81.6666666666667,36.3,1.0,6.0,2020.0,-1.0,6.0,0.0,7.0,5.0,2.0,47.0,10.0,22.5,0.0,-1.0,-1.0,0,0.0
5.0,1.0,11.5333333333333,28.0,1.0,5.0,2001.0,1.0,2.0,0.0,2.0,4.0,0.0,52.0,10.0,31.3,0.0,26.0,0.0,1,1.0
7.426762580871582,0.33108121156692505,26.91678237915039,34.4345588684082,0.8944979310035706,5.074319839477539,2013.5433349609375,1.4629559516906738,4.521111011505127,1.3974754810333252,3.725637674331665,4.4003119468688965,0.341623991727829,43.35530090332031,18.208444595336914,28.54856300354004,0.29556819796562195,160.42263793945312,0.28386884927749634,1,0.45082327723503113
10.0,0.0,14.1666666666667,30.2,1.0,5.0,2019.0,-1.0,6.0,0.0,4.0,4.0,1.0,48.0,16.0,19.2,2.0,-1.0,-1.0,0,1.0
7.11478328704834,0.3359116315841675,30.00971794128418,34.916236877441406,0.9128161668777466,5.118935585021973,2012.38232421875,1.5006135702133179,4.302190780639648,1.2516744136810303,3.672208786010742,4.412367343902588,0.35050153732299805,43.64336395263672,18.286609649658203,28.273988723754883,0.2914421856403351,160.0334930419922,0.24913935363292694,1,0.38295623660087585
10.0,1.0,67.8333333333333,31.0,1.0,6.0,2008.0,-1.0,3.0,0.0,3.0,4.0,0.0,47.0,23.0,14.6,0.0,-1.0,-1.0,0,0.0
7.244456768035889,0.38545796275138855,26.693744659423828,34.482276916503906,0.9127770662307739,5.239503383636475,2012.2889404296875,1.5383867025375366,4.429884433746338,1.2605705261230469,3.3947901725769043,4.349142551422119,0.35743948817253113,43.272743225097656,19.617273330688477,27.64910316467285,0.3457312285900116,179.55117797851562,0.3631286323070526,1,0.3304730951786041
5.0,1.0,11.6333333333333,27.1,1.0,5.0,2021.0,-1.0,6.0,0.0,4.0,4.0,1.0,40.0,13.0,17.7,1.0,-1.0,-1.0,0,0.0
10.0,0.0,70.0333333333333,37.0,1.0,6.5,2016.0,-1.0,5.0,0.0,4.0,4.0,1.0,50.0,8.0,31.3,2.0,-1.0,-1.0,0,0.0
7.0863237380981445,0.3709307312965393,32.81696701049805,34.7916259765625,0.8901515007019043,5.194967269897461,2012.2366943359375,1.5418623685836792,4.491456985473633,1.3566123247146606,3.4702401161193848,4.505663871765137,0.42137569189071655,43.50102615356445,19.977130889892578,27.970932006835938,0.38423067331314087,202.08912658691406,0.3917922377586365,1,0.4153675138950348
11.0,0.0,52.3666666666667,22.6,1.0,5.0,2018.0,-1.0,6.0,3.0,2.0,4.0,0.0,42.0,20.0,22.5,0.0,-1.0,-1.0,0,0.0
7.141834735870361,0.3432125449180603,30.85758399963379,34.83419418334961,0.8916550874710083,5.1088409423828125,2012.7933349609375,1.4998701810836792,4.4290876388549805,1.3556368350982666,3.706446409225464,4.481797695159912,0.3837442100048065,43.49437713623047,18.597496032714844,28.236663818359375,0.319213330745697,173.78704833984375,0.3004051744937897,1,0.43700236082077026
10.0,0.0,84.5666666666667,31.8,1.0,6.0,2014.0,-1.0,4.0,3.0,2.0,4.0,0.0,45.0,23.0,31.3,0.0,-1.0,-1.0,0,0.0
10.0,1.0,79.7666666666667,54.0,1.0,7.0,2006.0,-1.0,3.0,0.0,3.0,4.0,0.0,44.0,0.0,22.5,0.0,-1.0,-1.0,0,1.0
7.250302791595459,0.34147071838378906,25.460025787353516,34.05603790283203,0.9264535903930664,5.179866313934326,2012.2808837890625,1.486114501953125,4.420646667480469,1.2302076816558838,3.487334966659546,4.327719688415527,0.3566414713859558,43.413246154785156,18.78664779663086,28.189117431640625,0.3232215642929077,199.65487670898438,0.3277013599872589,1,0.34480103850364685
11.0,1.0,7.43333333333333,19.9,0.0,6.0,2018.0,-1.0,6.0,0.0,2.0,4.0,0.0,45.0,15.0,22.5,0.0,-1.0,-1.0,0,1.0
3.0,1.0,11.9,18.3,0.0,5.0,2017.0,-1.0,5.0,2.0,1.0,4.0,0.0,40.0,22.0,14.6,0.0,-1.0,-1.0,0,1.0
7.4843244552612305,0.3425102233886719,25.1202392578125,33.83344650268555,0.9299237728118896,5.203357219696045,2012.033935546875,1.4624309539794922,4.4110426902771,1.1734650135040283,3.424436330795288,4.279278755187988,0.34541842341423035,43.64289093017578,19.02791976928711,28.72642707824707,0.3116495907306671,217.91810607910156,0.3251408338546753,1,0.3526934087276459
5.0,0.0,69.0,31.4,1.0,5.0,2015.0,-1.0,5.0,0.0,6.0,5.0,1.0,40.0,20.0,31.3,2.0,-1.0,-1.0,0,1.0
10.0,0.0,14.9666666666667,32.2,1.0,6.0,2019.0,-1.0,6.0,0.0,4.0,4.0,1.0,42.0,20.0,24.2,0.0,-1.0,-1.0,0,0.0
5.0,1.0,27.6666666666667,30.0,1.0,5.0,2000.0,-1.0,2.0,0.0,3.0,6.0,0.0,40.0,5.0,27.7,0.0,-1.0,-1.0,0,0.0
7.0,0.0,16.1,54.5,1.0,7.0,2012.0,2.0,4.0,1.0,8.0,5.0,1.0,43.0,19.0,29.5,0.0,150.0,0.0,1,0.0
11.0,1.0,5.66666666666667,11.8,0.0,5.0,2019.0,1.0,6.0,9.0,1.0,1.0,0.0,40.0,17.0,22.5,0.0,19.0,1.0,1,1.0
2.0,1.0,71.7333333333333,28.0,1.0,8.0,2012.0,-1.0,4.0,3.0,1.0,4.0,0.0,35.0,16.0,22.5,0.0,-1.0,-1.0,0,0.0
7.218908309936523,0.3591260313987732,28.371639251708984,34.29174041748047,0.9034379720687866,5.179296970367432,2012.6021728515625,1.514223575592041,4.5386762619018555,1.3621082305908203,3.4839110374450684,4.425614356994629,0.3936904966831207,43.33345413208008,19.477840423583984,28.011201858520508,0.3644554018974304,198.23268127441406,0.3849189281463623,1,0.3945479094982147
11.0,1.0,9.66666666666667,19.2,0.0,5.0,2016.0,-1.0,5.0,3.0,2.0,3.0,0.0,45.0,15.0,35.3,2.0,-1.0,-1.0,0,1.0
8.0,0.0,9.33333333333333,33.4,1.0,5.0,2017.0,-1.0,5.0,0.0,4.0,4.0,1.0,44.0,15.0,20.8,2.0,-1.0,-1.0,0,1.0
10.0,0.0,8.86666666666667,23.6,1.0,4.0,2019.0,-1.0,6.0,0.0,4.0,4.0,1.0,40.0,14.0,22.5,0.0,-1.0,-1.0,0,0.0
9.0,1.0,116.666666666667,39.5,1.0,6.0,2011.0,-1.0,4.0,1.0,3.0,5.0,0.0,42.0,26.0,39.5,0.0,-1.0,-1.0,0,0.0
6.9284820556640625,0.3287939727306366,33.29633331298828,35.188140869140625,0.9243454337120056,5.119300365447998,2011.6710205078125,1.5149673223495483,4.183771133422852,1.200773000717163,3.6835577487945557,4.451399326324463,0.36618682742118835,43.9920768737793,18.231685638427734,28.352088928222656,0.28665226697921753,161.67764282226562,0.222476527094841,1,0.3624941110610962
9.0,1.0,31.9333333333333,40.0,1.0,7.0,2012.0,-1.0,4.0,0.0,3.0,4.0,0.0,39.0,14.0,33.3,0.0,-1.0,-1.0,0,0.0
13.0,1.0,68.7333333333333,42.3,1.0,6.0,2020.0,-1.0,6.0,0.0,7.0,4.0,2.0,46.0,24.0,20.8,0.0,-1.0,-1.0,0,0.0
7.228089809417725,0.32057565450668335,27.17464256286621,34.192161560058594,0.9241346716880798,5.111382961273193,2012.5474853515625,1.4721380472183228,4.425833225250244,1.300899624824524,3.6331586837768555,4.378339767456055,0.3608720302581787,43.58168411254883,18.262758255004883,28.481706619262695,0.3054075837135315,184.64651489257812,0.29329705238342285,1,0.38366588950157166
5.0,0.0,110.766666666667,42.0,1.0,6.0,2001.0,-1.0,2.0,1.0,6.0,6.0,1.0,45.0,23.0,27.7,0.0,-1.0,-1.0,0,0.0
3.0,0.0,11.9666666666667,63.0,1.0,7.0,2012.0,-1.0,4.0,1.0,6.0,4.0,1.0,40.0,23.0,31.3,0.0,-1.0,-1.0,0,0.0
10.0,1.0,14.7666666666667,29.0,1.0,6.0,2015.0,-1.0,5.0,0.0,3.0,4.0,0.0,40.0,15.0,22.5,0.0,-1.0,-1.0,0,0.0
7.1211838722229,0.32966384291648865,32.348079681396484,35.035560607910156,0.927709698677063,5.120373249053955,2011.7322998046875,1.4986926317214966,4.192202568054199,1.1956510543823242,3.676955223083496,4.4114227294921875,0.3482898473739624,44.109886169433594,18.216259002685547,28.67486572265625,0.2691711485385895,159.73806762695312,0.21204230189323425,1,0.3678362965583801
7.0,0.0,64.3,64.2,1.0,5.0,2019.0,-1.0,6.0,5.0,7.0,5.0,2.0,48.0,20.0,22.5,0.0,-1.0,-1.0,0,0.0
7.01625394821167,0.33353689312934875,33.06468200683594,35.1489372253418,0.9133042097091675,5.102341175079346,2012.1571044921875,1.5147897005081177,4.279326438903809,1.2913554906845093,3.7119781970977783,4.47364616394043,0.3701549470424652,43.87802505493164,18.35297966003418,28.347579956054688,0.29559126496315,154.16905212402344,0.24460621178150177,1,0.3942771852016449
6.964384078979492,0.3659556806087494,34.524452209472656,35.26303482055664,0.9095288515090942,5.183196067810059,2011.6500244140625,1.5541152954101562,4.279411792755127,1.2617814540863037,3.5439376831054688,4.487295150756836,0.3920568823814392,43.8643798828125,19.363718032836914,28.0085391998291,0.3343989849090576,169.83578491210938,0.30211353302001953,1,0.367868572473526
5.0,1.0,95.9333333333333,45.0,1.0,6.0,2007.0,-1.0,3.0,1.0,6.0,5.0,1.0,49.0,20.0,14.6,0.0,-1.0,-1.0,0,0.0
6.979249954223633,0.31923797726631165,31.906822204589844,34.4270133972168,0.9307318329811096,5.130976676940918,2011.6715087890625,1.4990088939666748,4.354737758636475,1.2772454023361206,3.587502956390381,4.458762168884277,0.406139612197876,43.934024810791016,18.694461822509766,28.48680305480957,0.33214303851127625,203.8933563232422,0.310089647769928,1,0.3724784851074219
10.0,0.0,106.366666666667,45.0,1.0,6.0,2006.0,-1.0,3.0,0.0,3.0,5.0,0.0,48.0,20.0,27.7,0.0,-1.0,-1.0,0,0.0
7.35560941696167,0.33721280097961426,24.672935485839844,34.113502502441406,0.9206257462501526,5.1543965339660645,2012.640625,1.4707766771316528,4.423328876495361,1.238568663597107,3.551313638687134,4.311664581298828,0.33680278062820435,43.373512268066406,18.48015785217285,28.34632682800293,0.30247971415519714,187.24879455566406,0.2999962568283081,1,0.36527353525161743
10.0,1.0,39.1333333333333,45.3,1.0,9.0,2016.0,-1.0,5.0,0.0,4.0,5.0,1.0,40.0,25.0,17.7,0.0,-1.0,-1.0,0,0.0
1.0,0.0,74.5666666666667,30.0,1.0,6.0,2004.0,-1.0,3.0,3.0,2.0,4.0,0.0,46.0,15.0,27.7,0.0,-1.0,-1.0,0,0.0
12.0,0.0,8.86666666666667,26.7,1.0,5.0,2014.0,-1.0,4.0,0.0,3.0,4.0,0.0,38.0,18.0,31.3,0.0,-1.0,-1.0,0,0.0
8.0,0.0,64.0666666666667,42.0,1.0,5.0,2001.0,-1.0,2.0,0.0,3.0,5.0,0.0,39.0,10.0,35.3,0.0,-1.0,-1.0,0,0.0
3.0,0.0,54.9,53.5,1.0,6.0,2012.0,-1.0,4.0,1.0,6.0,4.0,1.0,45.0,27.0,31.3,0.0,-1.0,-1.0,0,0.0
7.0,1.0,8.76666666666667,43.0,1.0,7.0,2011.0,-1.0,4.0,1.0,6.0,4.0,1.0,47.0,7.0,41.7,0.0,-1.0,-1.0,0,0.0
12.0,1.0,10.5333333333333,29.0,1.0,6.0,2021.0,-1.0,6.0,2.0,2.0,4.0,0.0,42.0,22.0,20.8,0.0,-1.0,-1.0,0,1.0
10.0,0.0,8.4,27.3,1.0,5.0,2020.0,-1.0,6.0,0.0,4.0,4.0,1.0,40.0,13.0,17.7,0.0,-1.0,-1.0,0,1.0
10.0,0.0,97.9,34.6,1.0,6.0,2013.0,-1.0,4.0,0.0,3.0,4.0,0.0,49.0,17.0,29.5,0.0,-1.0,-1.0,0,0.0
7.317087650299072,0.33783331513404846,28.930313110351562,34.11350631713867,0.9337780475616455,5.207708358764648,2011.3846435546875,1.4761310815811157,4.323298454284668,1.134292483329773,3.4219436645507812,4.33485221862793,0.37039509415626526,43.96022033691406,19.17749786376953,28.8454647064209,0.31828832626342773,227.74583435058594,0.3141236901283264,1,0.3501341938972473
12.0,1.0,34.8333333333333,33.7,1.0,5.0,2015.0,-1.0,5.0,1.0,3.0,5.0,0.0,42.0,17.0,31.3,0.0,-1.0,-1.0,0,0.0
7.397356986999512,0.34464436769485474,24.28188705444336,33.907127380371094,0.9069907665252686,5.135458469390869,2013.2769775390625,1.4675902128219604,4.565625190734863,1.3584814071655273,3.5511627197265625,4.347231864929199,0.34396809339523315,43.19793701171875,18.5761775970459,28.184452056884766,0.32055461406707764,186.29701232910156,0.33429276943206787,1,0.3926748037338257
3.0,0.0,9.4,44.9,1.0,5.0,2021.0,-1.0,6.0,5.0,7.0,5.0,2.0,42.0,14.0,14.6,0.0,-1.0,-1.0,0,1.0
